Timestamp,Device,Region,Language,Index,Tag,Expected (English),Expected (Local),Actual Detected,Verdict,Error Message,ROI Image,Remark by Adib,Verify by Adib
2026-04-05 20:18:30,ION30,APAC,Traditional Chinese,1008,FSI_SWITCHING_TO_WAVE,SWITCHING TO WAVE,切換 至 WAVE,切換至 WAVE (Conf: 94.1%),WARN,Mismatch (Conf: 94.1%): Text misspelled or completely changed.,,Manage to detect specing,TRUE
2026-04-05 20:19:41,ION1,ENGLISH,English,1009,FSI_SWITCHING_TO_RADIO,SWITCHING TO RADIO,SWITCHING TO RADIO,SWITCHING T... (Conf: 68.8%),FAIL,Mismatch (Conf: 68.8%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 20:19:50,ION30,APAC,Traditional Chinese,1010,FSI_NO_CONNECTION,NO CONNECTION,無連線,無連線 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:20:24,ION1,ENGLISH,English,1011,FSI_FATAL_ERROR,FATAL ERROR,FATAL ERROR,FATAL ERROR (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:20:32,ION30,APAC,Traditional Chinese,1012,FSI_ACTIVATION_FAIL,ACTIVATION:FAIL,啟用:失敗,啟用:失敗 (Conf: 100.0%),PASS,,,"Double check, I saw extra spacing",TRUE
2026-04-05 20:21:06,ION1,ENGLISH,English,1013,FSI_LOGIN_FAIL,LOGIN FAILURE,LOGIN FAILURE,LOGIN FAILURE (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:21:13,ION30,APAC,Traditional Chinese,1014,FSI_SYNC_FAIL,SYNC FAILURE,同步失敗,同步失敗 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:21:47,ION1,ENGLISH,English,1015,FSI_SYNCHRONIZING,SYNCING,SYNCING,SYNCING (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:22:33,ION30,APAC,Traditional Chinese,1016,FSI_ON_STR,ON,開啟,電池 開啟 (Conf: 57.1%),FAIL,Mismatch (Conf: 57.1%): Extra text detected: '電池',,Fail to detect,TRUE
2026-04-05 20:23:07,ION1,ENGLISH,English,1017,FSI_OFF_STR,OFF,OFF,OFF (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:23:15,ION30,APAC,Traditional Chinese,1018,FSI_AUTH_FAIL,AUTH. FAILURE,驗證失敗,驗證失敗 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:23:50,ION1,ENGLISH,English,1019,FSI_WAVE,WAVE,WAVE,WAVE (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:24:14,ION30,APAC,Traditional Chinese,1020,FSI_RADIO,RADIO,無線電,無線電 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:24:55,ION1,ENGLISH,English,1021,FSI_PREPARING,PREPARING,PREPARING,PREPARING (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:25:42,ION30,APAC,Traditional Chinese,1022,FSI_NO_PARTICIPANTS,NO PARTICIPANTS,無 參與者,無參與者 (Conf: 88.9%),WARN,Mismatch (Conf: 88.9%): Text misspelled or completely changed.,,Manage to detect specing,TRUE
2026-04-05 20:26:54,ION1,ENGLISH,English,1023,FSI_NETWORK_ERROR,NETWORK ERROR,NETWORK ERROR,NO_TEXT (Conf: 30.0%),FAIL,Mismatch (Conf: 30.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 20:27:04,ION30,APAC,Traditional Chinese,1024,FSI_NO_PARTICIPANTS_ONE_LINE,NO PARTICIPANTS,無參與者,無參與者 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:27:38,ION1,ENGLISH,English,1025,FSI_AP_VER,AP VERSION,AP VERSION,AP VERSION (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:27:46,ION30,APAC,Traditional Chinese,1026,FSI_PASS,PASS,通過,通過 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:28:20,ION1,ENGLISH,English,1027,FSI_FAIL,FAIL,FAIL,FAIL (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:29:07,ION30,APAC,Traditional Chinese,1028,FSI_UNKNOWN,UNKNOWN,不明,1 不明 (Conf: 66.7%),FAIL,Mismatch (Conf: 66.7%): Extra text detected: '1',,Fail to detect,TRUE
2026-04-05 20:30:18,ION1,ENGLISH,English,1029,FSI_LTE_RF_TEST_MODE,LTE RF TEST MODE,LTE RF TEST MODE,TE RE TEST MODI (Conf: 83.9%),WARN,Mismatch (Conf: 83.9%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 20:31:04,ION30,APAC,Traditional Chinese,1030,FSI_BOARD_MATCH_TEST_TITLE,BOARD MATCHING,電路板相符,電路板相符 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:32:18,ION1,ENGLISH,English,1031,FSI_FIRMWARE_MATCH_TEST_TITLE,FIRMWARE MATCHING,FIRMWARE MATCHING,FIRMWARE MA... (Conf: 71.0%),WARN,Mismatch (Conf: 71.0%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 20:33:06,ION30,APAC,Traditional Chinese,1032,FSI_MICRO_SIM_TEST_TITLE,MICRO SIM TEST,Micro Sim 測試,Micro Sim 備註 (Conf: 83.3%),WARN,Mismatch (Conf: 83.3%): Text misspelled or completely changed.,,Check the original - might detection correct,TRUE
2026-04-05 20:34:22,ION1,ENGLISH,English,1033,FSI_FIRMWARE_MATCHING_TEST,FW MATCHING TEST MODE,FW MATCHING TEST MODE,NO_TEXT (Conf: 28.6%),FAIL,Mismatch (Conf: 28.6%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 20:35:11,ION30,APAC,Traditional Chinese,1034,FSI_MICRO_SIM_TEST,MICRO SIM TEST MODE,Micro Sim 測試模式,Micro Sim 插 (Conf: 80.0%),WARN,Mismatch (Conf: 80.0%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 20:36:25,ION1,ENGLISH,English,1035,FSI_BOARD_MATCHING_TEST,BOARD MATCHING TEST MODE,BOARD MATCHING TEST MODE,BOARD MATC... (Conf: 54.1%),FAIL,Mismatch (Conf: 54.1%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 20:37:11,ION30,APAC,Traditional Chinese,1036,FSI_DETECTION,DETECTING...,偵測中...,偵測中 (Conf: 66.7%),FAIL,Mismatch (Conf: 66.7%): Missing part of the expected text.,,Fail to detect,TRUE
2026-04-05 20:37:45,ION1,ENGLISH,English,1037,FSI_DL_WAVE_MODE_DEMOTO,POC,POC,POC (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:38:30,ION30,ENGLISH,English,1038,FSI_FL_WAVE_MODE_DEMOTO,POC,POC,R05 (Conf: 0.0%),FAIL,Mismatch (Conf: 0.0%): Text misspelled or completely changed.,,Remove this from batch file,TRUE
2026-04-05 20:39:43,ION1,ENGLISH,English,1039,FSI_SWITCHING_TO_WAVE_DEMOTO,SWITCHING TO POC,SWITCHING TO POC,SWITCHING T... (Conf: 73.3%),WARN,Mismatch (Conf: 73.3%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 20:40:31,ION30,ENGLISH,English,1040,FSI_WAVE_DEMOTO,POC,POC,ROC (Conf: 66.7%),FAIL,Mismatch (Conf: 66.7%): Text misspelled or completely changed.,,Remove this from batch file,TRUE
2026-04-05 20:41:06,ION1,ENGLISH,English,1041,FSI_LTE_BAND_48,LTE BAND 48,LTE BAND 48,LTE BAND 48 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:41:54,ION30,APAC,Traditional Chinese,1042,FSI_LTE_RF_TEST,LTE RF TEST,LTE RF 測試,LTE AF 報話 (Conf: 66.7%),FAIL,Mismatch (Conf: 66.7%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 20:42:33,ION1,ENGLISH,English,1043,FSI_FREQ_OFFSET,OFFSET,OFFSET,OFFSET (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:42:42,ION30,APAC,Traditional Chinese,1044,FSI_RECONNECT,RECONNECT,重新連線,重新連線 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:43:54,ION1,ENGLISH,English,1045,FSI_AP_UNAVAILABLE,AP UNAVAILABLE,AP UNAVAILABLE,AP UNAVAILA... (Conf: 78.6%),WARN,Mismatch (Conf: 78.6%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 20:44:05,ION30,APAC,Traditional Chinese,1046,FSI_ACTIVATION_FAILED,ACTIVATION FAILED,啟動失敗,啟動失敗 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:45:21,ION1,ENGLISH,English,1047,FSI_LTE_MODEM_FAILURE,LTE MODEM FAILURE,LTE MODEM FAILURE,LTE MODEM F... (Conf: 71.0%),WARN,Mismatch (Conf: 71.0%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 20:45:30,ION30,APAC,Traditional Chinese,1048,FSI_LTE_ERROR,LTE ERROR,LTE 錯誤,LTE 錯誤 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:46:42,ION1,ENGLISH,English,1049,FSI_SIM_NOT_ACTIVE,SIM NOT ACTIVE,SIM NOT ACTIVE,SW1 NOT ACTIVE (Conf: 85.7%),WARN,Mismatch (Conf: 85.7%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 20:46:52,ION30,APAC,Traditional Chinese,1050,FSI_SIM_FAILURE,SIM FAILURE,SIM 失敗,SIM 失敗 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:47:27,ION1,ENGLISH,English,1051,FSI_CONTACT_ADMIN,CONTACT ADMIN,CONTACT ADMIN,CONTACT ADMIN (Conf: 100.0%),PASS,,,Double check original,TRUE
2026-04-05 20:48:15,ION30,APAC,Traditional Chinese,1052,FSI_VIEW_BRACKET,(VIEW),(檢視),檢視 (Conf: 66.7%),FAIL,Mismatch (Conf: 66.7%): Missing part of the expected text.,,Fail to detect,TRUE
2026-04-05 20:48:50,ION1,ENGLISH,English,1053,FSI_TURNING_ON_LTE,TURNING ON LTE,TURNING ON LTE,TURNING ON LTE (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:49:06,ION30,APAC,Traditional Chinese,1054,FSI_TURNING_OFF_LTE,TURNING OFF LTE,正在關閉 LTE,正在關閉 LTE (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:50:23,ION1,ENGLISH,English,1055,FSI_FL_LTE_ON_OFF_TOGGLE,LTE ON/OFF,LTE ON/OFF,LITE ON/OFF (Conf: 95.2%),WARN,Mismatch (Conf: 95.2%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 20:50:33,ION30,ENGLISH,English,1056,FSI_DL_LTE_ON_OFF_TOGGLE,LTE,LTE,LTE (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:51:47,ION1,ENGLISH,English,1057,FSI_LTE_ON_FAILED,TURNING ON LTE FAILED,TURNING ON LTE FAILED,TURNING ON L... (Conf: 66.7%),FAIL,Mismatch (Conf: 66.7%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 20:51:56,ION30,APAC,Traditional Chinese,1058,FSI_LTE_OFF_FAILED,TURNING OFF LTE FAILED,關閉 LTE 失敗,關閉 LTE 失敗 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:53:09,ION1,ENGLISH,English,1059,FSI_FW_STARTED,DOWNLOAD STARTED,DOWNLOAD STARTED,LOAD STARTED (Conf: 85.7%),WARN,Mismatch (Conf: 85.7%): Missing part of the expected text.,,"truncated, Fail",TRUE
2026-04-05 20:53:57,ION30,APAC,Traditional Chinese,1060,FSI_CHANGING_TO_DND,CHANGING TO DO NOT DISTURB,正在變更為 請勿打擾,正在變更為 (Conf: 66.7%),FAIL,Mismatch (Conf: 66.7%): Missing part of the expected text.,,"truncated, Fail",TRUE
2026-04-05 20:54:30,ION1,ENGLISH,English,1061,FSI_CHANGING_TO_AVAILABLE,CHANGING TO AVAILABLE,CHANGING TO AVAILABLE,CHANGING TO... (Conf: 62.9%),FAIL,Mismatch (Conf: 62.9%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 20:54:38,ION30,APAC,Traditional Chinese,1062,FSI_ACTION_FAILED,ACTION FAILED,動作 失敗,動作失敗 (Conf: 88.9%),WARN,Mismatch (Conf: 88.9%): Text misspelled or completely changed.,,Manage to detect specing,TRUE
2026-04-05 20:55:12,ION1,ENGLISH,English,1063,FSI_PREPARING_GROUP,PREPARING GROUP,PREPARING GROUP,TARING GROUP (Conf: 81.5%),WARN,Mismatch (Conf: 81.5%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 20:55:20,ION30,APAC,Traditional Chinese,1064,FSI_RADIO_DISABLED,RADIO DISABLED,無線電已停用,無線電已停用 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:55:55,ION1,ENGLISH,English,1065,FSI_TALKING,TALKING,TALKING,TALKING (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:56:03,ION30,APAC,Traditional Chinese,1066,FSI_ACCOUNT_DISABLED,ACCOUNT DISABLED,帳號已停用,帳號已停用 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:56:38,ION1,ENGLISH,English,1067,FSI_SAVING_ENTRY,SAVING ENTRY,SAVING ENTRY,SAVING ENTRY (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:56:46,ION30,APAC,Traditional Chinese,1068,FSI_DELETING_ENTRY,DELETING ENTRY,正在刪除 項目,正在刪除項目 (Conf: 92.3%),WARN,Mismatch (Conf: 92.3%): Text misspelled or completely changed.,,Manage to detect specing,TRUE
2026-04-05 20:57:21,ION1,ENGLISH,English,1069,FSI_SCAN_ON_FAILED,SCAN ON FAILED,SCAN ON FAILED,SCAN ON FAIL... (Conf: 82.8%),WARN,Mismatch (Conf: 82.8%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 20:57:30,ION30,APAC,Traditional Chinese,1070,FSI_SCAN_OFF_FAILED,SCAN OFF FAILED,掃描關閉 失敗,插 猒閣失敗 (Conf: 46.2%),FAIL,Mismatch (Conf: 46.2%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 20:58:05,ION1,ENGLISH,English,1071,FSI_RETRIEVING_BRACKET,(RETRIEVING),(RETRIEVING),(RETRIEVING) (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:58:14,ION30,APAC,Traditional Chinese,1072,FSI_TX_EMERGENCY,TX EMERGENCY,Tx 緊急,Tx 緊急 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:58:49,ION1,ENGLISH,English,1073,FSI_EMERGENCY_SENT,EMERGENCY SENT,EMERGENCY SENT,EMERGENCY SENT (Conf: 100.0%),PASS,,,Double check original,TRUE
2026-04-05 20:58:58,ION30,APAC,Traditional Chinese,1074,FSI_EMER_EXIT_FAILED,EXIT NOT ALLOWED,不允許 結束,不允許 結束 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:59:33,ION1,ENGLISH,English,1075,FSI_EMERGENCY,EMERGENCY,EMERGENCY,EMERGENCY (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 20:59:43,ION30,APAC,Simplified Chinese,1076,FSI_JOINING_GROUP,JOINING GROUP,正在加入 组,正在加入群组 (Conf: 83.3%),WARN,Mismatch (Conf: 83.3%): Text misspelled or completely changed.,,Check the original - might detection correct,TRUE
2026-04-05 21:00:18,ION1,ENGLISH,English,1077,FSI_DOWNLOADING_LIST,DOWNLOADING LIST,DOWNLOADING LIST,DOWNLOADIN... (Conf: 69.0%),FAIL,Mismatch (Conf: 69.0%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 21:00:26,ION30,APAC,Traditional Chinese,1078,FSI_LIST_NOT_AVAILABLE,LIST NOT AVAILABLE,清單 無法使用,核軍 無法使用 (Conf: 71.4%),WARN,Mismatch (Conf: 71.4%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 21:01:01,ION1,ENGLISH,English,1079,FSI_IN_CALL,IN CALL,IN CALL,IN CALL (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:01:11,ION30,APAC,Traditional Chinese,1080,FSI_PAGE_RECEIVED,PAGE RECEIVED,已收到呼叫,已收到呼叫 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:01:47,ION1,ENGLISH,English,1081,FSI_PAGING,PAGING,PAGING,RAGING (Conf: 83.3%),WARN,Mismatch (Conf: 83.3%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 21:02:59,ION30,APAC,Traditional Chinese,1082,FSI_RETRIEVING_USER_INFO,RETRIEVING USER INFO,正在擷取 使用者資訊,啟 使用者首選 (Conf: 47.1%),FAIL,Mismatch (Conf: 47.1%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 21:03:34,ION1,ENGLISH,English,1083,FSI_NOT_AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:03:42,ION30,APAC,Traditional Chinese,1084,FSI_BROADCASTING,BROADCASTING,廣播中,廣播中 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:04:17,ION1,ENGLISH,English,1085,FSI_BROADCAST,BROADCAST,BROADCAST,BROADCAST (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:04:27,ION30,APAC,Traditional Chinese,1086,FSI_LISTENING,LISTENING,收聽中,收聽中 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:05:02,ION1,ENGLISH,English,1087,FSI_UPDATING_DONT_PWR_OFF,UPDATING DON'T POWER OFF,UPDATING DON'T POWER OFF,ING DON'T POIN (Conf: 63.2%),FAIL,Mismatch (Conf: 63.2%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 21:05:11,ION30,APAC,Traditional Chinese,1088,FSI_UPDATE_COMPLETED,UPDATE COMPLETED,更新 完成,更新 完成 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:05:46,ION1,ENGLISH,English,1089,FSI_UPDATE_FAILED,UPDATE FAILED,UPDATE FAILED,UPDATE FAILED (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:05:54,ION30,APAC,Traditional Chinese,1090,FSI_GNSS_ON_FAILED,GNSS ON FAILED,GNSS 開啟 失敗,G.NSS 開啟 (Conf: 77.8%),WARN,Mismatch (Conf: 77.8%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 21:06:28,ION1,ENGLISH,English,1091,FSI_GNSS_OFF_FAILED,GNSS OFF FAILED,GNSS OFF FAILED,GNSS OFF FAI... (Conf: 80.0%),WARN,Mismatch (Conf: 80.0%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 21:06:37,ION30,APAC,Traditional Chinese,1092,FSI_PROCESSING,PROCESSING,處理中,處理中 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:07:12,ION1,ENGLISH,English,1093,FSI_SUCCEEDED,SUCCEEDED,SUCCEEDED,SUCCEEDED (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:07:22,ION30,APAC,Traditional Chinese,1094,FSI_ACTION_FAILED_LOW_BATT,ACTION FAILED LOW BATTERY,動作失敗 電池電力不足,動作失敗 電 (Conf: 70.6%),WARN,Mismatch (Conf: 70.6%): Missing part of the expected text.,,"truncated, Fail",TRUE
2026-04-05 21:07:57,ION1,ENGLISH,English,1095,FSI_CANCELLING_EMER,CANCELLING EMERGENCY,CANCELLING EMERGENCY,HG EMERGENCY (Conf: 68.8%),FAIL,Mismatch (Conf: 68.8%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 21:08:06,ION30,APAC,Traditional Chinese,1096,FSI_EMER_CANCELLED,EMERGENCY CANCELLED,已取消 緊急,已取消 緊急 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:08:41,ION1,ENGLISH,English,1097,FSI_RESTARTING,RESTARTING,RESTARTING,RESTARTING (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:08:51,ION30,APAC,Traditional Chinese,1098,FSI_CALL_TYPE,CALL TYPE,通話類型,通話類型 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:09:25,ION1,ENGLISH,English,1099,FSI_PRIVATE_CALL_TYPE,PRIVATE CALL,PRIVATE CALL,PRIVATE CALL (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:09:33,ION30,APAC,Traditional Chinese,1100,FSI_GROUP_CALL_TYPE,GROUP CALL,群呼,群呼 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:10:07,ION1,ENGLISH,English,1101,FSI_PAGE_CALL_TYPE,PAGE,PAGE,PAGE (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:10:15,ION30,APAC,Traditional Chinese,1102,FSI_DATE,DATE,日期,日卽 (Conf: 50.0%),FAIL,Mismatch (Conf: 50.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 21:10:50,ION1,ENGLISH,English,1103,FSI_TIME,TIME,TIME,TIME (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:10:59,ION30,APAC,Traditional Chinese,1104,FSI_DURATION_SEC,DURATION (SEC),持續時間 (秒),持續時間 (秒) (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:11:34,ION1,ENGLISH,English,1105,FSI_CONFIG_ERROR,CONFIG ERROR,CONFIG ERROR,CONFIG ERROR (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:11:44,ION30,APAC,Traditional Chinese,1106,FSI_BT_BLE_DEVICE,BLE DEVICE,BLE 裝置,BLE 裝置 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:12:19,ION1,ENGLISH,English,1107,FSI_CALL_RECEIVED,CALL RECEIVED,CALL RECEIVED,CALL RECEIVED (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:12:29,ION30,APAC,Traditional Chinese,1108,FSI_VERTEX_ENHANCED_PRIVACY_ON,PRIVACY ON,私密開啟,私密開啟 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:13:04,ION1,ENGLISH,English,1109,FSI_VERTEX_ENHANCED_PRIVACY_OFF,PRIVACY OFF,PRIVACY OFF,PRIVACY OFF (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:13:14,ION30,APAC,Traditional Chinese,1110,FSI_VERTEX_SYMMETRIC_PRIVACY_OFF,PRIVACY OFF,私密關閉,私密開關 (Conf: 75.0%),WARN,Mismatch (Conf: 75.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 21:13:48,ION1,ENGLISH,English,1111,FSI_VERTEX_SYMMETRIC_PRIVACY_ON,PRIVACY ON,PRIVACY ON,PRIVACY ON (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:13:56,ION30,APAC,Traditional Chinese,1112,FSI_COMMAND_FAIL,TRY AGAIN,請再試一次,請再試一次 (Conf: 100.0%),PASS,,,Double check original,TRUE
2026-04-05 21:14:31,ION1,ENGLISH,English,1113,FSI_OLD_ACC_SHORT,ACC ERROR,ACC ERROR,ACC ERROR (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:14:40,ION30,ENGLISH,English,1114,FSI_VOICE_CONTROL_LISTEN,VIQI V C,VIQI V C,VQI VC (Conf: 85.7%),WARN,Mismatch (Conf: 85.7%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 21:15:15,ION1,ENGLISH,English,1115,FSI_KNOB_LOCKED,KNOB LOCKED,KNOB LOCKED,KNOB LOCKED (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:15:24,ION30,APAC,Traditional Chinese,1117,FSI_MANDOWN_DETECT,FALL ALERT,倒地警示,倒地警示 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:15:59,ION1,ENGLISH,English,1118,FSI_LONE_WORKER,LONE WORKER,LONE WORKER,LONE WORKER (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:16:09,ION30,APAC,Traditional Chinese,1119,FSI_VOX_SUSPEND,VOX SUSPEND,VOX 暫停,VOX 暫停 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:16:45,ION1,ENGLISH,English,1120,FSI_SCAN_SITE,SCAN SITE,SCAN SITE,SCAN SITE (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:16:54,ION30,APAC,Traditional Chinese,1121,FSI_EMER_CALL,EMER CALL,緊急通話,緊急通話 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:17:30,ION1,ENGLISH,English,1122,FSI_AIRPLANE_MODE,AIRPLANE MODE,AIRPLANE MODE,AIRPLANE MODE (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:17:40,ION30,APAC,Traditional Chinese,1123,FSI_TEXT_MESSAGE_RECEIVED,NEW MESSAGE,新信息,新信息 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:18:15,ION1,ENGLISH,English,1126,FSI_ARTS_LOST,ARTS OUT RNGE,ARTS OUT RNGE,ARTS OUT RNGE (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:18:23,ION30,APAC,Traditional Chinese,1127,FSI_LISTEN_ONLY,LISTEN ONLY,僅限收聽,懂限收聽 (Conf: 75.0%),WARN,Mismatch (Conf: 75.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 21:18:58,ION1,ENGLISH,English,1128,FSI_AFFILIATION_FAIL,AFFIL FAIL,AFFIL FAIL,AFFIL FAIL (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:19:07,ION30,APAC,Traditional Chinese,1130,FSI_USB_DESENSE,USB CONNECTD,USB 已連接,USB 已連接 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:19:42,ION1,ENGLISH,English,1132,FSI_TONGA_SCRAMBLING_3_50K,3.50K,3.50K,3.50K (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:19:50,ION30,APAC,Simplified Chinese,1135,FSI_COLD_TEMP,COLD TEMP MD,低温模式,低温模式 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:20:24,ION1,ENGLISH,English,1136,FSI_HOT_TEMP,HOT TEMP MD,HOT TEMP MD,HOT TEMP MD (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:20:32,ION30,APAC,Traditional Chinese,1137,FSI_AP_DISPLAY_OFF,DISPLAY OFF,顯示幕關閉,顯示幕關閉 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:21:06,ION1,ENGLISH,English,1138,FSI_BATTERY_SAVE,BATT SAVE MD,BATT SAVE MD,BATT SAVE MD (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:21:16,ION30,APAC,Traditional Chinese,1139,FSI_IPC_ERROR,COMMS FAIL,通訊失敗,通訊失敗 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:21:51,ION1,ENGLISH,English,1140,FSI_WIFI_SEC_MODE_WPA3_OWE,WPA3-OWE,WPA3-OWE,WPA3-OWE (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 21:21:59,ION30,ENGLISH,English,1141,FSI_WIFI_SEC_MODE_WPA3_SAE,WPA3-SAE,WPA3-SAE,WFA3-SAE (Conf: 87.5%),WARN,Mismatch (Conf: 87.5%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 21:22:42,ION1,ENGLISH,English,1155,FSI_WIFI_SEC_MODE_WPA2_PSK,WPA2-PSK/SAE,WPA2-PSK/SAE,WPA2-PSK/SAE (Conf: 100.0%),PASS,,,,TRUE
